timestamp,power,error
37:44.9,0.000935,-0.008065
37:45.9,0.000936,-0.008064
37:46.9,0.000935,-0.008065
37:47.9,0.000935,-0.008065
37:48.9,0.000935,-0.008065
37:50.0,0.000935,-0.008065
37:51.0,0.000936,-0.008064
37:52.0,0.000936,-0.008064
37:53.0,0.000936,-0.008064
37:54.0,0.000936,-0.008064
37:55.1,0.000935,-0.008065
37:56.1,0.000936,-0.008064
37:57.1,0.000935,-0.008065
37:58.1,0.000936,-0.008064
37:59.1,0.000936,-0.008064
38:00.2,0.000936,-0.008064
38:01.2,0.000936,-0.008064
38:02.2,0.000936,-0.008064
38:03.2,0.000935,-0.008065
38:04.2,0.000936,-0.008064
38:05.2,0.000935,-0.008065
38:06.3,0.000936,-0.008064
38:07.3,0.000936,-0.008064
38:08.3,0.000936,-0.008064
38:09.3,0.000936,-0.008064
38:10.3,0.000936,-0.008064
38:11.3,0.000936,-0.008064
38:12.4,0.000936,-0.008064
38:13.4,0.000936,-0.008064
38:14.4,0.000936,-0.008064
38:15.4,0.000936,-0.008064
38:16.5,0.000936,-0.008064
38:17.5,0.000936,-0.008064
38:18.5,0.000936,-0.008064
38:19.5,0.000936,-0.008064
38:20.5,0.000936,-0.008064
38:21.5,0.000936,-0.008064
38:22.6,0.000936,-0.008064
38:23.6,0.000936,-0.008064
38:24.6,0.000936,-0.008064
38:25.6,0.000936,-0.008064
38:26.6,0.000936,-0.008064
38:27.6,0.000936,-0.008064
38:28.7,0.000936,-0.008064
38:29.7,0.000936,-0.008064
38:30.7,0.000936,-0.008064
38:31.7,0.000936,-0.008064
38:32.8,0.000936,-0.008064
38:33.8,0.000936,-0.008064
38:34.8,0.000936,-0.008064
38:35.8,0.000936,-0.008064
38:36.8,0.000936,-0.008064
38:37.9,0.000936,-0.008064
38:38.9,0.000936,-0.008064
38:39.9,0.000936,-0.008064
38:40.9,0.000936,-0.008064
38:41.9,0.000936,-0.008064
38:42.9,0.000936,-0.008064
38:43.9,0.000936,-0.008064
38:45.0,0.000936,-0.008064
